pais,bioma,regiao,estado,uf,codigo_classe,tipo_supressao,tipo_supressao_simples,nivel_0_origem,classe_nivel_1,ano,area_ha,tem_desmatamento,periodo_politica,colecao_mapbiomas,unidade_medida,_camada,_arquivo_origem,_encoding_original,_data_processamento,_periodo_integracao
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2022,37437.6182008423,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2023,16519.942033905,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2023,44683.6703105225,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2024,6695.67958864745,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Primária,Desmatamento Primário,Natural,1. Forest,2024,27933.3796802185,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2000,9272.91399596557,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2000,35731.2663607117,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2001,7264.02139174195,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2001,30838.6184645935,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2002,7156.22698616943,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2002,31343.9063869324,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2003,9210.69375289918,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2003,41499.1467944763,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2004,7056.71836942138,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2004,32964.4813704407,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2005,5585.42292592163,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2005,25701.6636200623,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2006,4983.80898720092,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2006,22056.5392741333,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2007,3914.54933661499,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2007,21706.4164156128,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2008,4948.0243803711,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2008,23977.0945438294,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2009,4676.20330361328,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2009,21892.791844458,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2010,4119.06962300415,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2010,24098.5654856812,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2011,4580.14087647095,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2011,23528.8277666748,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2012,4883.920425,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2012,36149.643801416,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2013,6710.18750649414,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2013,39578.7289461853,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2014,5063.39726380615,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2014,31225.9328392883,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2015,5728.46818299561,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2015,29453.6109846863,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2016,4733.49512199097,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2016,25332.0043781067,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2017,5466.2099642456,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2017,24197.0993051697,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2018,4969.58930603638,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2018,23565.1031717102,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2019,5844.70485550537,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2019,26953.5715608765,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2020,7077.66096348877,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2020,28408.6024719971,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2021,6649.48157438965,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2021,32275.6419840271,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2022,7554.56712982789,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2022,34220.5762928467,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2023,8790.75198752442,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2023,39414.0803249268,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2024,7507.23363004151,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2024,44607.6238169861,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2000,3128.99235626831,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2000,1822.76756773682,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2001,2408.58881661378,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2001,3060.25328066407,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2002,2242.52888806154,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2002,2975.71621454467,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2003,3072.9310376831,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2003,2851.50871269531,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2004,2830.89226308594,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2004,4176.9936633728,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2005,1090.49968404541,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2005,2509.83138317871,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2006,1021.5433045105,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2006,1416.46688359375,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2007,1727.11606993408,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2007,1069.09710640259,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2008,756.399349884033,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2008,1542.58551295776,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2009,859.240858581544,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2009,1606.124021875,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Cerrado,Centro-oeste,Goiás,GO,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2010,1240.95479874268,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
