UF;Ano;Mes;Chuva_mm
PI;2003;07;1.66
PI;2003;08;22.61
PI;2003;09;10.88
PI;2003;10;12.97
PI;2003;11;82.61
PI;2003;12;58.69
PI;2003;13;1313.39
PI;2004;01;441.94
PI;2004;02;328.44
PI;2004;03;240.6
PI;2004;04;168.79
PI;2004;05;80.73
PI;2004;06;34.21
PI;2004;07;22.66
PI;2004;08;10.41
PI;2004;09;11.54
PI;2004;10;13.77
PI;2004;11;38.63
PI;2004;12;71.93
PI;2004;13;1463.65
PI;2005;01;244.86
PI;2005;02;191.45
PI;2005;03;305.29
PI;2005;04;136.61
PI;2005;05;91.11
PI;2005;06;12.11
PI;2005;07;5.36
PI;2005;08;5.89
PI;2005;09;0.03
PI;2005;10;10.9
PI;2005;11;21.47
PI;2005;12;115.95
PI;2005;13;1141.03
PI;2006;01;78.82
PI;2006;02;238.75
PI;2006;03;266.66
PI;2006;04;355.99
PI;2006;05;205.99
PI;2006;06;14.43
PI;2006;07;7.03
PI;2006;08;26.84
PI;2006;09;29.19
PI;2006;10;68.97
PI;2006;11;38.82
PI;2006;12;39.75
PI;2006;13;1371.24
PI;2007;01;78.22
PI;2007;02;482.17
PI;2007;03;272.44
PI;2007;04;233.45
PI;2007;05;56.16
PI;2007;06;9.66
PI;2007;07;5.69
PI;2007;08;0.91
PI;2007;09;0.45
PI;2007;10;17.33
PI;2007;11;21.68
PI;2007;12;74.62
PI;2007;13;1252.78
PI;2008;01;332.8
PI;2008;02;210.36
PI;2008;03;337.62
PI;2008;04;376.48
PI;2008;05;141.21
PI;2008;06;3.01
PI;2008;07;3.95
PI;2008;08;7.93
PI;2008;09;10.14
PI;2008;10;5.97
PI;2008;11;11.79
PI;2008;12;131.97
PI;2008;13;1573.23
PI;2009;01;211.08
PI;2009;02;230.78
PI;2009;03;315.56
PI;2009;04;553.7
PI;2009;05;371.85
PI;2009;06;20.41
PI;2009;07;43.87
PI;2009;08;4.98
PI;2009;09;0.3
PI;2009;10;16.14
PI;2009;11;6.96
PI;2009;12;188.48
PI;2009;13;1964.11
PI;2010;01;141.75
PI;2010;02;99.09
PI;2010;03;173.6
PI;2010;04;214.54
PI;2010;05;145.44
PI;2010;06;42.92
PI;2010;07;4.26
PI;2010;08;0.03
PI;2010;09;1.52
PI;2010;10;38.92
PI;2010;11;44.71
PI;2010;12;142.68
PI;2010;13;1049.46
PI;2011;01;174.34
PI;2011;02;258.63
PI;2011;03;232.65
PI;2011;04;353.87
PI;2011;05;181.75
PI;2011;06;12.53
PI;2011;07;21.52
PI;2011;08;12.58
PI;2011;09;4.37
PI;2011;10;113.25
PI;2011;11;80.55
PI;2011;12;11.21
PI;2011;13;1457.25
PI;2012;01;123.6
PI;2012;02;228.64
PI;2012;03;201.76
PI;2012;04;77.82
PI;2012;05;19.59
PI;2012;06;18.64
PI;2012;07;0.51
PI;2012;08;0.63
PI;2012;09;0.71
PI;2012;10;3.07
PI;2012;11;38.93
PI;2012;12;45.06
PI;2012;13;758.96
PI;2013;01;159.66
PI;2013;02;116.71
PI;2013;03;190.54
PI;2013;04;249.88
PI;2013;05;64.85
PI;2013;06;35.37
PI;2013;07;14.82
PI;2013;08;3.25
PI;2013;09;13.84
PI;2013;10;17.76
PI;2013;11;55.99
PI;2013;12;36.02
PI;2013;13;958.69
PI;2014;01;119.68
PI;2014;02;218.4
PI;2014;03;221.46
PI;2014;04;154.69
PI;2014;05;100.28
PI;2014;06;14.72
PI;2014;07;6.19
PI;2014;08;1.24
PI;2014;09;4.42
PI;2014;10;28.57
PI;2014;11;36.51
PI;2014;12;49.05
PI;2014;13;955.21
PI;2015;01;46.06
PI;2015;02;166.69
PI;2015;03;154.43
PI;2015;04;165.29
PI;2015;05;67.71
PI;2015;06;12.7
PI;2015;07;15.47
PI;2015;08;1.81
PI;2015;09;4.35
PI;2015;10;2.92
PI;2015;11;4.4
PI;2015;12;18.4
PI;2015;13;660.23
PI;2016;01;247.98
PI;2016;02;77.09
PI;2016;03;230.96
PI;2016;04;86.62
PI;2016;05;50.95
PI;2016;06;17.61
PI;2016;07;1.95
PI;2016;08;0.48
PI;2016;09;4.66
PI;2016;10;8.6
PI;2016;11;4.16
PI;2016;12;48.53
PI;2016;13;779.59
PI;2017;01;121.55
PI;2017;02;295.61
PI;2017;03;265.99
PI;2017;04;226.33
PI;2017;05;139.06
PI;2017;06;18.02
PI;2017;07;18.83
PI;2017;08;16.62
PI;2017;09;0.11
PI;2017;10;2.85
PI;2017;11;17.97
PI;2017;12;50.84
PI;2017;13;1173.78
PI;2018;01;135.59
PI;2018;02;314.65
PI;2018;03;174.28
PI;2018;04;204.61
PI;2018;05;43.41
PI;2018;06;7.54
PI;2018;07;6.53
PI;2018;08;3.17
PI;2018;09;7.96
PI;2018;10;14.81
PI;2018;11;31.16
PI;2018;12;199.8
PI;2018;13;1143.51
PI;2019;01;125.45
PI;2019;02;185.11
PI;2019;03;362.19
PI;2019;04;261.36
PI;2019;05;51.02
PI;2019;06;7.37
PI;2019;07;4.12
PI;2019;08;2.64
PI;2019;09;6.27
PI;2019;10;12.73
PI;2019;11;17.61
PI;2019;12;25.28
PI;2019;13;1061.15
PI;2020;01;202.0
PI;2020;02;259.4
PI;2020;03;454.6
PI;2020;04;261.55
PI;2020;05;72.02
PI;2020;06;31.17
PI;2020;07;2.52
PI;2020;08;1.18
PI;2020;09;4.2
PI;2020;10;3.74
PI;2020;11;121.24
PI;2020;12;36.11
PI;2020;13;1449.73
PI;2021;01;86.12
PI;2021;02;298.11
PI;2021;03;275.81
PI;2021;04;160.84
PI;2021;05;100.02
PI;2021;06;27.71
PI;2021;07;38.73
PI;2021;08;26.06
PI;2021;09;59.36
PI;2021;10;100.41
PI;2021;11;115.91
PI;2021;12;156.83
PI;2021;13;1445.91
PI;2022;01;216.14
PI;2022;02;171.82
PI;2022;03;397.47
PI;2022;04;192.1
PI;2022;05;131.65
PI;2022;06;59.04
PI;2022;07;20.55
PI;2022;08;2.46
PI;2022;09;12.43
PI;2022;10;30.68
PI;2022;11;101.9
PI;2022;12;125.78
PI;2022;13;1462.02
PI;2023;01;132.82
PI;2023;02;180.85
PI;2023;03;198.09
PI;2023;04;212.2
PI;2023;05;77.19
PI;2023;06;10.92
PI;2023;07;3.68
PI;2023;08;0.45
PI;2023;09;0.5
PI;2023;10;3.48
PI;2023;11;12.25
PI;2023;12;41.91
PI;2023;13;874.34
PI;2024;01;88.88
PI;2024;02;223.53
PI;2024;03;170.93
PI;2024;04;224.39
PI;2024;05;47.0
PI;2024;06;13.23
PI;2024;07;5.31
PI;2024;08;0.47
PI;2024;09;1.83
PI;2024;10;6.24
PI;2024;11;25.25
PI;2024;12;40.33
PI;2024;13;847.39
PI;2025;01;123.62
PI;2025;02;59.53
PI;2025;03;173.2
PI;2025;04;58.28
PI;2025;05;22.78
PI;2025;06;31.61
PI;2025;07;2.82
PI;2025;08;4.4
PI;2025;09;0.24
PI;2025;10;25.4
PI;2025;11;24.07
PI;2025;12;44.07
PI;2025;13;570.02
RJ;2000;01;183.59
RJ;2000;02;161.03
RJ;2000;03;153.12
RJ;2000;04;62.74
RJ;2000;05;48.47
RJ;2000;06;13.54
RJ;2000;07;104.02
RJ;2000;08;124.12
RJ;2000;09;157.38
RJ;2000;10;72.54
RJ;2000;11;193.29
RJ;2000;12;286.39
RJ;2000;13;1560.23
RJ;2001;01;113.02
RJ;2001;02;120.26
RJ;2001;03;172.95
RJ;2001;04;70.73
RJ;2001;05;113.39
RJ;2001;06;53.38
RJ;2001;07;77.58
RJ;2001;08;16.37
RJ;2001;09;66.6
RJ;2001;10;93.42
RJ;2001;11;147.76
RJ;2001;12;287.44
RJ;2001;13;1332.9
RJ;2002;01;169.35
RJ;2002;02;179.39
RJ;2002;03;111.03
RJ;2002;04;39.46
RJ;2002;05;132.29
RJ;2002;06;98.92
RJ;2002;07;43.84
RJ;2002;08;27.0
RJ;2002;09;130.7
RJ;2002;10;100.65
RJ;2002;11;178.32
RJ;2002;12;324.86
RJ;2002;13;1535.81
RJ;2003;01;319.19
RJ;2003;02;28.77
RJ;2003;03;254.06
RJ;2003;04;74.66
RJ;2003;05;74.53
RJ;2003;06;38.14
RJ;2003;07;57.0
RJ;2003;08;162.03
RJ;2003;09;87.9
RJ;2003;10;195.53
RJ;2003;11;224.05
RJ;2003;12;213.42
RJ;2003;13;1729.28
RJ;2004;01;226.43
RJ;2004;02;261.97
RJ;2004;03;133.22
RJ;2004;04;187.45
RJ;2004;05;102.48
RJ;2004;06;60.68
RJ;2004;07;178.51
RJ;2004;08;32.17
RJ;2004;09;33.19
RJ;2004;10;88.35
RJ;2004;11;189.0
RJ;2004;12;228.19
RJ;2004;13;1721.64
RJ;2005;01;239.43
RJ;2005;02;98.82
RJ;2005;03;136.06
RJ;2005;04;121.18
RJ;2005;05;54.49
RJ;2005;06;33.05
RJ;2005;07;55.74
RJ;2005;08;11.75
RJ;2005;09;67.49
RJ;2005;10;66.58
RJ;2005;11;150.96
RJ;2005;12;145.9
RJ;2005;13;1181.45
RJ;2006;01;141.87
RJ;2006;02;130.63
RJ;2006;03;58.04
RJ;2006;04;55.52
RJ;2006;05;25.83
RJ;2006;06;10.04
RJ;2006;07;12.57
RJ;2006;08;22.5
RJ;2006;09;86.08
RJ;2006;10;111.17
RJ;2006;11;215.87
RJ;2006;12;126.79
RJ;2006;13;996.91
RJ;2007;01;234.02
RJ;2007;02;97.42
RJ;2007;03;37.26
RJ;2007;04;52.33
RJ;2007;05;66.32
RJ;2007;06;34.0
RJ;2007;07;39.38
RJ;2007;08;12.57
RJ;2007;09;12.73
RJ;2007;10;168.98
RJ;2007;11;127.5
RJ;2007;12;162.21
RJ;2007;13;1044.72
RJ;2008;01;165.76
RJ;2008;02;157.26
RJ;2008;03;206.25
RJ;2008;04;114.13
RJ;2008;05;33.64
RJ;2008;06;33.72
RJ;2008;07;16.63
RJ;2008;08;43.82
RJ;2008;09;62.03
RJ;2008;10;71.08
RJ;2008;11;222.67
RJ;2008;12;197.39
RJ;2008;13;1324.38
RJ;2009;01;230.6
RJ;2009;02;98.2
RJ;2009;03;94.54
RJ;2009;04;81.79
RJ;2009;05;41.13
RJ;2009;06;41.26
RJ;2009;07;57.02
RJ;2009;08;22.11
RJ;2009;09;72.62
RJ;2009;10;150.98
RJ;2009;11;204.58
RJ;2009;12;351.29
RJ;2009;13;1446.12
RJ;2010;01;165.13
RJ;2010;02;84.6
RJ;2010;03;281.54
RJ;2010;04;157.05
RJ;2010;05;45.86
RJ;2010;06;21.03
RJ;2010;07;54.97
RJ;2010;08;11.42
RJ;2010;09;28.64
RJ;2010;10;119.81
RJ;2010;11;129.78
RJ;2010;12;252.15
RJ;2010;13;1351.98
RJ;2011;01;137.69
RJ;2011;02;42.56
RJ;2011;03;168.42
RJ;2011;04;95.35
RJ;2011;05;61.67
RJ;2011;06;35.0
RJ;2011;07;11.44
RJ;2011;08;26.59
RJ;2011;09;17.35
RJ;2011;10;113.62
RJ;2011;11;123.95
RJ;2011;12;208.56
RJ;2011;13;1042.2
RJ;2012;01;258.53
RJ;2012;02;36.15
RJ;2012;03;114.25
RJ;2012;04;79.79
RJ;2012;05;93.62
RJ;2012;06;75.83
RJ;2012;07;19.52
RJ;2012;08;37.44
RJ;2012;09;80.88
RJ;2012;10;56.13
RJ;2012;11;173.48
RJ;2012;12;102.56
RJ;2012;13;1128.18
RJ;2013;01;308.25
RJ;2013;02;123.97
RJ;2013;03;218.25
RJ;2013;04;76.31
RJ;2013;05;95.8
RJ;2013;06;54.02
RJ;2013;07;96.36
RJ;2013;08;22.3
RJ;2013;09;73.19
RJ;2013;10;90.26
RJ;2013;11;195.33
RJ;2013;12;199.06
RJ;2013;13;1553.1
RJ;2014;01;58.2
RJ;2014;02;30.39
RJ;2014;03;96.54
RJ;2014;04;132.57
RJ;2014;05;31.15
RJ;2014;06;42.33
RJ;2014;07;57.08
RJ;2014;08;30.8
RJ;2014;09;26.02
RJ;2014;10;50.96
RJ;2014;11;83.84
RJ;2014;12;70.82
RJ;2014;13;710.7
RJ;2015;01;86.05
RJ;2015;02;140.64
RJ;2015;03;257.71
RJ;2015;04;91.23
RJ;2015;05;66.85
RJ;2015;06;65.3
RJ;2015;07;16.88
RJ;2015;08;22.87
RJ;2015;09;164.22
RJ;2015;10;49.84
RJ;2015;11;472.1
RJ;2015;12;211.18
RJ;2015;13;1644.87
RJ;2016;01;494.36
RJ;2016;02;236.0
RJ;2016;03;243.36
RJ;2016;04;35.94
RJ;2016;05;29.84
RJ;2016;06;111.98
RJ;2016;07;2.42
RJ;2016;08;29.0
RJ;2016;09;56.02
RJ;2016;10;89.77
RJ;2016;11;555.92
RJ;2016;12;287.25
RJ;2016;13;2171.86
RJ;2017;01;208.48
RJ;2017;02;120.56
RJ;2017;03;221.7
RJ;2017;04;97.61
RJ;2017;05;75.82
RJ;2017;06;68.49
RJ;2017;07;20.7
RJ;2017;08;56.85
RJ;2017;09;24.1
RJ;2017;10;86.75
RJ;2017;11;225.52
RJ;2017;12;171.47
RJ;2017;13;1378.05
RJ;2018;01;245.63
RJ;2018;02;364.69
RJ;2018;03;219.94
RJ;2018;04;222.55
RJ;2018;05;35.47
RJ;2018;06;59.81
RJ;2018;07;22.64
RJ;2018;08;80.29
RJ;2018;09;63.54
RJ;2018;10;146.19
RJ;2018;11;319.48
RJ;2018;12;211.96
RJ;2018;13;1992.19
RJ;2019;01;144.96
RJ;2019;02;287.5
RJ;2019;03;253.67
RJ;2019;04;192.59
RJ;2019;05;130.61
RJ;2019;06;29.28
RJ;2019;07;9.47
RJ;2019;08;83.67
RJ;2019;09;114.91
RJ;2019;10;160.99
RJ;2019;11;234.5
RJ;2019;12;242.71
RJ;2019;13;1884.86
RJ;2020;01;204.48
RJ;2020;02;418.45
RJ;2020;03;174.6
RJ;2020;04;32.03
RJ;2020;05;112.43
RJ;2020;06;16.93
RJ;2020;07;45.42
RJ;2020;08;83.03
RJ;2020;09;107.21
RJ;2020;10;147.94
RJ;2020;11;221.19
RJ;2020;12;648.34
RJ;2020;13;2212.05
RJ;2021;01;204.0
RJ;2021;02;302.21
RJ;2021;03;190.88
RJ;2021;04;66.0
RJ;2021;05;76.5
RJ;2021;06;22.8
RJ;2021;07;9.63
RJ;2021;08;40.78
RJ;2021;09;21.94
RJ;2021;10;272.62
RJ;2021;11;202.41
RJ;2021;12;376.08
RJ;2021;13;1785.85
RJ;2022;01;296.88
RJ;2022;02;285.71
RJ;2022;03;73.47
RJ;2022;04;198.24
RJ;2022;05;42.42
RJ;2022;06;43.38
RJ;2022;07;23.05
RJ;2022;08;38.9
RJ;2022;09;123.13
RJ;2022;10;92.6
RJ;2022;11;156.1
RJ;2022;12;226.18
RJ;2022;13;1600.06
RJ;2023;01;253.48
RJ;2023;02;162.43
RJ;2023;03;137.8
RJ;2023;04;162.35
RJ;2023;05;49.46
RJ;2023;06;18.26
RJ;2023;07;26.82
RJ;2023;08;62.84
RJ;2023;09;43.97
RJ;2023;10;172.74
RJ;2023;11;112.15
RJ;2023;12;140.04
RJ;2023;13;1342.34
RJ;2024;01;324.36
RJ;2024;02;118.73
RJ;2024;03;196.8
RJ;2024;04;15.19
RJ;2024;05;49.47
RJ;2024;06;55.91
RJ;2024;07;28.36
RJ;2024;08;40.9
RJ;2024;09;2.58
RJ;2024;10;175.95
RJ;2024;11;170.57
RJ;2024;12;317.72
RJ;2024;13;1496.54
RJ;2025;01;238.78
RJ;2025;02;34.54
RJ;2025;03;165.45
RJ;2025;04;155.6
RJ;2025;05;16.38
RJ;2025;06;21.55
RJ;2025;07;22.86
RJ;2025;08;24.87
RJ;2025;09;56.36
RJ;2025;10;99.19
RJ;2025;11;80.92
RJ;2025;12;94.76
RJ;2025;13;1011.26
RN;2000;01;73.9
RN;2000;02;128.32
RN;2000;03;90.85
RN;2000;04;211.43
RN;2000;05;204.22
RN;2000;06;374.89
RN;2000;07;309.15
RN;2000;08;152.83
RN;2000;09;142.59
RN;2000;10;7.88
RN;2000;11;12.92
RN;2000;12;55.93
RN;2000;13;1764.91
RN;2001;01;34.23
RN;2001;02;24.64
RN;2001;03;96.11
RN;2001;04;228.4
RN;2001;05;25.39
RN;2001;06;217.01
RN;2001;07;85.13
RN;2001;08;65.58
RN;2001;09;29.44
RN;2001;10;13.81
RN;2001;11;17.16
RN;2001;12;40.8
RN;2001;13;877.7
RN;2002;01;124.4
RN;2002;02;61.53
RN;2002;03;240.42
RN;2002;04;148.88
RN;2002;05;120.24
RN;2002;06;220.75
RN;2002;07;132.36
RN;2002;08;118.62
RN;2002;09;3.94
RN;2002;10;23.69
RN;2002;11;36.95
RN;2002;12;10.71
RN;2002;13;1242.49
RN;2003;01;73.92
RN;2003;02;152.79
RN;2003;03;276.96
RN;2003;04;142.06
RN;2003;05;128.49
RN;2003;06;184.92
RN;2003;07;91.35
RN;2003;08;44.08
RN;2003;09;22.18
RN;2003;10;14.59
RN;2003;11;10.32
RN;2003;12;26.71
RN;2003;13;1168.37
RN;2004;01;314.99
RN;2004;02;167.04
RN;2004;03;136.77
RN;2004;04;115.64
RN;2004;05;173.98
RN;2004;06;274.12
RN;2004;07;244.93
RN;2004;08;56.5
RN;2004;09;26.12
RN;2004;10;21.15
RN;2004;11;10.48
RN;2004;12;7.87
RN;2004;13;1549.59
RN;2005;01;21.03
RN;2005;02;39.6
RN;2005;03;135.39
RN;2005;04;70.72
RN;2005;05;262.02
RN;2005;06;423.08
RN;2005;07;89.01
RN;2005;08;93.23
RN;2005;09;24.78
RN;2005;10;66.57
RN;2005;11;4.36
RN;2005;12;21.61
RN;2005;13;1251.4
RN;2006;01;10.98
RN;2006;02;28.17
RN;2006;03;135.08
RN;2006;04;245.42
RN;2006;05;142.37
RN;2006;06;140.94
RN;2006;07;83.56
RN;2006;08;75.22
RN;2006;09;34.33
RN;2006;10;15.77
RN;2006;11;43.67
RN;2006;12;24.5
RN;2006;13;980.01
RN;2007;01;122.07
RN;2007;02;137.36
RN;2007;03;142.52
RN;2007;04;224.09
RN;2007;05;160.53
RN;2007;06;314.46
RN;2007;07;105.44
RN;2007;08;74.91
RN;2007;09;36.56
RN;2007;10;12.83
RN;2007;11;28.46
RN;2007;12;12.79
RN;2007;13;1372.02
RN;2008;01;52.79
RN;2008;02;23.67
RN;2008;03;144.72
RN;2008;04;309.32
RN;2008;05;169.88
RN;2008;06;182.95
RN;2008;07;130.11
RN;2008;08;78.29
RN;2008;09;37.38
RN;2008;10;23.16
RN;2008;11;6.77
RN;2008;12;14.53
RN;2008;13;1173.57
RN;2009;01;102.79
RN;2009;02;161.69
RN;2009;03;143.12
RN;2009;04;276.01
RN;2009;05;333.14
RN;2009;06;325.31
RN;2009;07;172.74
RN;2009;08;127.94
RN;2009;09;37.29
RN;2009;10;1.75
RN;2009;11;10.97
RN;2009;12;19.12
RN;2009;13;1711.87
RN;2010;01;70.08
RN;2010;02;57.32
RN;2010;03;49.3
RN;2010;04;149.93
RN;2010;05;107.91
RN;2010;06;95.0
RN;2010;07;118.27
RN;2010;08;51.58
RN;2010;09;39.89
RN;2010;10;11.09
RN;2010;11;2.58
RN;2010;12;37.63
RN;2010;13;790.58
RN;2011;01;237.96
RN;2011;02;147.87
RN;2011;03;113.17
RN;2011;04;293.36
RN;2011;05;303.22
RN;2011;06;234.26
RN;2011;07;190.82
RN;2011;08;75.6
RN;2011;09;14.69
RN;2011;10;14.46
RN;2011;11;20.8
RN;2011;12;12.82
RN;2011;13;1659.03
RN;2012;01;52.62
RN;2012;02;104.98
RN;2012;03;74.79
RN;2012;04;53.28
RN;2012;05;60.17
RN;2012;06;184.39
RN;2012;07;122.01
RN;2012;08;27.9
RN;2012;09;11.86
RN;2012;10;10.2
RN;2012;11;1.16
RN;2012;12;4.06
RN;2012;13;707.42
RN;2013;01;18.89
RN;2013;02;47.36
RN;2013;03;46.41
RN;2013;04;117.38
RN;2013;05;139.72
RN;2013;06;208.05
RN;2013;07;255.84
RN;2013;08;102.79
RN;2013;09;107.32
RN;2013;10;11.29
RN;2013;11;38.59
RN;2013;12;16.21
RN;2013;13;1109.85
RN;2014;01;62.77
RN;2014;02;50.05
RN;2014;03;149.93
RN;2014;04;65.29
RN;2014;05;115.7
RN;2014;06;255.99
RN;2014;07;121.23
RN;2014;08;40.56
RN;2014;09;71.22
RN;2014;10;33.4
RN;2014;11;20.52
RN;2014;12;31.31
RN;2014;13;1017.97
RN;2015;01;27.68
RN;2015;02;67.44
RN;2015;03;199.95
RN;2015;04;98.57
RN;2015;05;59.09
RN;2015;06;155.81
RN;2015;07;125.52
RN;2015;08;30.3
RN;2015;09;9.18
RN;2015;10;9.82
RN;2015;11;2.56
RN;2015;12;83.29
RN;2015;13;869.21
RN;2016;01;132.08
RN;2016;02;97.9
RN;2016;03;117.72
RN;2016;04;211.34
RN;2016;05;157.67
RN;2016;06;109.28
RN;2016;07;60.47
RN;2016;08;33.64
RN;2016;09;20.46
RN;2016;10;15.18
RN;2016;11;7.54
RN;2016;12;57.98
RN;2016;13;1021.26
RN;2017;01;52.71
RN;2017;02;65.99
RN;2017;03;116.38
RN;2017;04;192.72
RN;2017;05;183.01
RN;2017;06;144.59
RN;2017;07;316.56
RN;2017;08;36.0
RN;2017;09;44.45
RN;2017;10;36.6
RN;2017;11;13.01
RN;2017;12;19.31
RN;2017;13;1221.33
RN;2018;01;67.83
RN;2018;02;195.31
RN;2018;03;125.67
RN;2018;04;254.32
RN;2018;05;132.81
RN;2018;06;89.88
RN;2018;07;187.28
RN;2018;08;30.57
RN;2018;09;21.92
RN;2018;10;4.33
RN;2018;11;12.43
RN;2018;12;34.87
RN;2018;13;1157.22
RN;2019;01;52.7
RN;2019;02;128.85
RN;2019;03;224.83
RN;2019;04;233.23
RN;2019;05;121.23
RN;2019;06;170.4
RN;2019;07;118.04
RN;2019;08;41.42
RN;2019;09;25.27
RN;2019;10;13.93
RN;2019;11;6.77
RN;2019;12;17.25
RN;2019;13;1153.92
RN;2020;01;73.22
RN;2020;02;138.44
RN;2020;03;164.85
RN;2020;04;170.61
RN;2020;05;254.14
RN;2020;06;245.76
RN;2020;07;158.12
RN;2020;08;44.22
RN;2020;09;23.84
RN;2020;10;26.48
RN;2020;11;24.99
RN;2020;12;23.72
RN;2020;13;1348.39
RN;2021;01;61.7
RN;2021;02;56.55
RN;2021;03;97.97
RN;2021;04;128.69
RN;2021;05;165.17
RN;2021;06;70.24
RN;2021;07;74.32
RN;2021;08;82.71
RN;2021;09;32.19
RN;2021;10;21.2
RN;2021;11;9.99
RN;2021;12;31.71
RN;2021;13;832.44
RN;2022;01;97.89
RN;2022;02;22.65
RN;2022;03;196.09
RN;2022;04;133.25
RN;2022;05;346.47
RN;2022;06;206.84
RN;2022;07;295.48
RN;2022;08;103.0
RN;2022;09;33.53
RN;2022;10;19.72
RN;2022;11;25.02
RN;2022;12;45.62
RN;2022;13;1525.56
RN;2023;01;53.65
RN;2023;02;67.65
RN;2023;03;195.28
RN;2023;04;182.9
RN;2023;05;100.38
RN;2023;06;198.44
RN;2023;07;88.45
RN;2023;08;76.25
RN;2023;09;61.16
RN;2023;10;12.54
RN;2023;11;39.47
RN;2023;12;60.29
RN;2023;13;1136.46
RN;2024;01;37.51
RN;2024;02;129.43
RN;2024;03;189.14
RN;2024;04;236.46
RN;2024;05;191.93
RN;2024;06;179.72
RN;2024;07;90.23
RN;2024;08;28.68
RN;2024;09;17.6
RN;2024;10;13.93
RN;2024;11;5.94
RN;2024;12;30.89
RN;2024;13;1151.46
RN;2025;01;76.99
RN;2025;02;129.79
RN;2025;03;132.74
RN;2025;04;78.88
RN;2025;05;159.55
RN;2025;06;170.52
RN;2025;07;120.64
RN;2025;08;85.43
RN;2025;09;30.93
RN;2025;10;19.54
RN;2025;11;6.56
RN;2025;12;9.29
RN;2025;13;1020.86
RS;2000;01;81.9
RS;2000;02;73.47
RS;2000;03;123.61
RS;2000;04;109.6
RS;2000;05;74.34
RS;2000;06;185.59
RS;2000;07;93.1
RS;2000;08;99.77
RS;2000;09;230.05
RS;2000;10;200.94
RS;2000;11;123.9
RS;2000;12;90.9
RS;2000;13;1487.17
RS;2001;01;199.82
RS;2001;02;106.94
RS;2001;03;141.0
RS;2001;04;219.63
RS;2001;05;44.59
RS;2001;06;110.03
RS;2001;07;205.15
RS;2001;08;45.34
RS;2001;09;196.04
RS;2001;10;125.77
RS;2001;11;173.85
RS;2001;12;84.3
RS;2001;13;1652.46
RS;2002;01;96.87
RS;2002;02;68.97
RS;2002;03;156.41
RS;2002;04;117.41
RS;2002;05;135.08
RS;2002;06;184.58
RS;2002;07;211.08
RS;2002;08;162.62
RS;2002;09;175.58
RS;2002;10;244.8
RS;2002;11;139.07
RS;2002;12;187.1
RS;2002;13;1879.57
RS;2003;01;94.32
RS;2003;02;204.4
RS;2003;03;104.35
RS;2003;04;124.27
RS;2003;05;53.63
RS;2003;06;161.1
RS;2003;07;139.57
RS;2003;08;58.41
RS;2003;09;62.79
RS;2003;10;199.71
RS;2003;11;118.36
RS;2003;12;210.7
RS;2003;13;1531.61
RS;2004;01;79.8
RS;2004;02;74.84
RS;2004;03;36.09
RS;2004;04;87.17
RS;2004;05;157.46
RS;2004;06;85.54
RS;2004;07;147.14
RS;2004;08;61.84
RS;2004;09;193.56
RS;2004;10;100.97
RS;2004;11;96.31
RS;2004;12;40.6
RS;2004;13;1161.32
RS;2005;01;56.89
RS;2005;02;46.84
RS;2005;03;151.13
RS;2005;04;95.51
RS;2005;05;123.88
RS;2005;06;51.32
RS;2005;07;48.48
RS;2005;08;120.41
RS;2005;09;154.35
RS;2005;10;191.63
RS;2005;11;86.32
RS;2005;12;63.85
RS;2005;13;1190.61
RS;2006;01;107.73
RS;2006;02;54.79
RS;2006;03;68.21
RS;2006;04;32.13
RS;2006;05;122.14
RS;2006;06;55.1
RS;2006;07;75.12
RS;2006;08;95.11
RS;2006;09;85.91
RS;2006;10;68.73
RS;2006;11;110.84
RS;2006;12;114.22
RS;2006;13;990.03
RS;2007;01;100.95
RS;2007;02;154.44
RS;2007;03;112.44
RS;2007;04;50.6
RS;2007;05;129.25
RS;2007;06;177.78
RS;2007;07;159.04
RS;2007;08;139.66
RS;2007;09;186.38
RS;2007;10;99.0
RS;2007;11;108.34
RS;2007;12;85.67
RS;2007;13;1503.55
RS;2008;01;96.74
RS;2008;02;87.15
RS;2008;03;43.91
RS;2008;04;116.03
RS;2008;05;155.24
RS;2008;06;117.47
RS;2008;07;136.43
RS;2008;08;136.68
RS;2008;09;154.57
RS;2008;10;201.77
RS;2008;11;35.17
RS;2008;12;96.07
RS;2008;13;1377.23
RS;2009;01;196.55
RS;2009;02;117.75
RS;2009;03;78.0
RS;2009;04;24.6
RS;2009;05;105.44
RS;2009;06;61.4
RS;2009;07;80.28
RS;2009;08;217.89
RS;2009;09;318.42
RS;2009;10;127.52
RS;2009;11;267.49
RS;2009;12;139.53
RS;2009;13;1734.87
RS;2010;01;192.14
RS;2010;02;115.35
RS;2010;03;70.42
RS;2010;04;73.57
RS;2010;05;108.19
RS;2010;06;127.65
RS;2010;07;183.27
RS;2010;08;64.59
RS;2010;09;180.02
RS;2010;10;56.61
RS;2010;11;74.0
RS;2010;12;81.7
RS;2010;13;1327.51
RS;2011;01;115.56
RS;2011;02;134.93
RS;2011;03;99.85
RS;2011;04;140.92
RS;2011;05;40.54
RS;2011;06;117.65
RS;2011;07;226.01
RS;2011;08;174.5
RS;2011;09;65.58
RS;2011;10;112.36
RS;2011;11;23.2
RS;2011;12;48.99
RS;2011;13;1300.09
RS;2012;01;114.85
RS;2012;02;87.49
RS;2012;03;62.23
RS;2012;04;61.2
RS;2012;05;42.65
RS;2012;06;35.48
